V,Instance,payoff,a,d,eta,epsilon,gamma,numNE,epx,time,equilibrium,maxWelfareA,maxWelfareD,SocialWelfare,PayoffD,PayoffA,PoSocialWelfare,PoSecurity,PoAggressivity,epx,traffic,degradation,num_iterations,num_dominance,num_equilibrium
75,75-5,OBJ.Defender,0.3,0.75,0.6,0.75,0,0.48,1,100.008371591568,"{'PayoffD': 1790.0600000000002, 'PayoffA': 409.20000000000005, 'SocialWelfare': 2199.26, 'x': array([0., 1., 0., 0., 0., 1., 0., 0., 1., 1., 0., 1., 0., 0., 1., 0., 1.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 1., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0., 1., 0., 0., 1., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 1., 0., 1., 0., 1., 0., 0.,
       0., 0., 1., 0., 1., 0., 0., 0., 0., 0., 1., 0., 0., 1., 0., 0., 0.,
       0., 0., 0., 1., 1., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 1.,
       0., 0., 1., 0., 1., 1., 0.]), 'traffic': 764.63, 'degradation': 15, 'epx': 34.14000000000033, 'PoAggressivity': 1.003, 'PoSecurity': 1.363, 'PoSocialWelfare': 1.209, 'encoding_x': '-7.764205757585687e+18', 'encoding_alpha': '-8.052251070977999e+18'}",681.0,2439.0,2658.16,1790.0600000000000,409.20000000000000,1.209,1.363,1.66422287390029,34.14000000000030,764.63,15,11,1121,176
75,75-6,OBJ.Attacker,0.03,0.3,0.8,1.0,0,0.6400000000000000,1,6.324760913848880,"{'PayoffD': 2427.84, 'PayoffA': 34.0, 'SocialWelfare': 2461.84, 'x': array([0., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0., 1., 0., 0., 1., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 1., 0., 0., 0., 0.]), 'alpha': array([1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'traffic': 893.28, 'degradation': 1, 'epx': 5.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.005, 'PoSocialWelfare': 1.002, 'encoding_x': '-8.052154658760688e+18', 'encoding_alpha': '2048.0'}",108.0,2439.0,2466.7200000000000,2427.84,34.0,1.002,1.005,3.2,5.0,893.28,1,33,201,196
75,75-6,OBJ.Defender,0.03,0.3,0.8,1.0,0,0.6400000000000000,1,56.52505445480350,"{'PayoffD': 2432.16, 'PayoffA': 33.0, 'SocialWelfare': 2465.16, 'x': array([0., 0., 0., 0., 0., 1., 0., 0., 1., 1., 0., 1., 0., 1., 1., 0., 1.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 1., 0., 0., 1., 0., 1., 0., 0.,
       1., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 1.,
       0., 0., 1., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 1., 0., 0.]), 'traffic': 899.3999999999999, 'degradation': 0, 'epx': 5.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.003, 'PoSocialWelfare': 1.001, 'encoding_x': '-5.458036124564849e+18', 'encoding_alpha': '1073938436.0'}",108.0,2439.0,2466.7200000000000,2432.16,33.0,1.001,1.003,3.3,5.0,899.4000000000000,0,25,362,244
75,75-7,OBJ.Attacker,0.1,0.3,0.8,1.0,0,0.6400000000000000,1,100.00599241256700,"{'PayoffD': 2361.6800000000003, 'PayoffA': 115.6, 'SocialWelfare': 2477.28, 'x': array([0., 1., 0., 0., 0., 1., 0., 0., 0., 1., 0., 1., 0., 0., 1., 0., 1.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 1., 0., 0., 1., 0., 1., 0., 0.,
       1., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
       0., 0., 1., 0., 0., 1., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 1., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 1.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'traffic': 871.28, 'degradation': 4, 'epx': 14.400000000000006, 'PoAggressivity': 1.003, 'PoSecurity': 1.033, 'PoSocialWelfare': 1.022, 'encoding_x': '-7.763878927620111e+18', 'encoding_alpha': '2.305985945725305e+18'}",369.0,2439.0,2533.0,2361.6800000000000,115.6,1.022,1.033,3.2,14.400000000000000,871.28,4,24,326,278
75,75-7,OBJ.Defender,0.1,0.3,0.8,1.0,0,0.6400000000000000,1,100.0054121017460,"{'PayoffD': 2386.96, 'PayoffA': 110.39999999999999, 'SocialWelfare': 2497.36, 'x': array([0., 1., 0., 0., 0., 1., 0., 0., 0., 1., 0., 1., 0., 1., 1., 0., 1.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 1., 1., 0., 1., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0.,
       0., 1., 0., 1., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0., 1.,
       0., 0., 1., 0., 0., 1., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 1., 0., 0., 0., 0., 0.,
       0., 1., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.,
       1., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'traffic': 874.36, 'degradation': 3, 'epx': 18.60000000000001, 'PoAggressivity': 1.003, 'PoSecurity': 1.022, 'PoSocialWelfare': 1.014, 'encoding_x': '-5.457905351396418e+18', 'encoding_alpha': '-9.149059340169118e+18'}",369.0,2439.0,2533.0,2386.96,110.40000000000000,1.014,1.022,3.34239130434783,18.60000000000000,874.36,3,10,290,150
75,75-8,OBJ.Attacker,0.03,0.75,0.8,1.0,0,0.6400000000000000,1,100.00324440002400,"{'PayoffD': 2416.92, 'PayoffA': 33.4, 'SocialWelfare': 2450.32, 'x': array([0., 1., 0., 0., 0., 1., 0., 0., 1., 1., 0., 1., 0., 0., 1., 0., 1.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 1., 1., 0., 0., 0., 1., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
       0., 0., 1., 0., 0., 1., 1.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 1., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'traffic': 896.68, 'degradation': 1, 'epx': 4.600000000000001, 'PoAggressivity': 1.001, 'PoSecurity': 1.009, 'PoSocialWelfare': 1.007, 'encoding_x': '-7.763774611521535e+18', 'encoding_alpha': '281545843671040.0'}",108.0,2439.0,2466.7200000000000,2416.92,33.4,1.007,1.009,3.2,4.600000000000000,896.68,1,63,906,532
75,75-8,OBJ.Defender,0.03,0.75,0.8,1.0,0,0.6400000000000000,1,100.0044355392460,"{'PayoffD': 2408.7200000000003, 'PayoffA': 30.2, 'SocialWelfare': 2438.92, 'x': array([1., 1., 0., 0., 0., 1., 1., 0., 1., 1., 0., 1., 1., 1., 1., 1., 1.,
       0., 1., 1., 1., 1., 0., 0., 1., 1., 1., 1., 0., 1., 0., 1., 1., 0.,
       1., 0., 1., 1., 1., 0., 1., 0., 0., 1., 1., 1., 0., 1., 1., 1., 0.,
       0., 0., 1., 1., 1., 0., 0., 1., 1., 0., 1., 0., 0., 1., 1., 0., 1.,
       0., 1., 1., 0., 0., 1., 1.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'traffic': 895.24, 'degradation': 1, 'epx': 4.800000000000001, 'PoAggressivity': 1.001, 'PoSecurity': 1.013, 'PoSocialWelfare': 1.011, 'encoding_x': '-1.5096134476905574e+17', 'encoding_alpha': '1.152921504606847e+18'}",108.0,2439.0,2466.7200000000000,2408.7200000000000,30.2,1.011,1.013,3.6,4.800000000000000,895.24,1,29,651,400
75,75-9,OBJ.Attacker,0.1,0.75,0.8,1.0,0,0.6400000000000000,1,100.0033483505250,"{'PayoffD': 2349.3199999999997, 'PayoffA': 113.8, 'SocialWelfare': 2463.12, 'x': array([0., 1., 0., 0., 0., 1., 0., 0., 1., 1., 0., 1., 1., 1., 1., 1., 0.,
       0., 1., 1., 1., 0., 0., 0., 0., 1., 1., 1., 0., 1., 0., 1., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0.,
       0., 0., 1., 1., 1., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 1.,
       0., 0., 1., 0., 0., 1., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 1.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 1., 0., 1., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'traffic': 871.9200000000001, 'degradation': 3, 'epx': 14.080000000000382, 'PoAggressivity': 1.003, 'PoSecurity': 1.038, 'PoSocialWelfare': 1.028, 'encoding_x': '-4.493306821423841e+17', 'encoding_alpha': '1.4411522248938624e+18'}",369.0,2439.0,2533.0,2349.3200000000000,113.8,1.028,1.038,3.2,14.080000000000400,871.9200000000000,3,25,521,354
75,75-9,OBJ.Defender,0.1,0.75,0.8,1.0,0,0.6400000000000000,1,100.00369167327900,"{'PayoffD': 2357.6400000000003, 'PayoffA': 95.19999999999999, 'SocialWelfare': 2452.84, 'x': array([1., 1., 0., 0., 0., 1., 0., 0., 0., 1., 0., 1., 0., 1., 1., 1., 1.,
       0., 0., 0., 1., 0., 0., 0., 1., 1., 1., 1., 0., 1., 0., 0., 0., 0.,
       1., 0., 1., 1., 1., 0., 0., 0., 0., 0., 0., 1., 0., 1., 1., 0., 0.,
       0., 0., 1., 1., 1., 0., 0., 0., 1., 0., 1., 0., 0., 0., 1., 0., 1.,
       0., 0., 1., 0., 0., 1., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 1., 0., 0.,
       0., 1., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 1.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0.,
       1., 0., 0., 0., 0., 0., 0.]), 'traffic': 878.68, 'degradation': 3, 'epx': 30.80000000000001, 'PoAggressivity': 1.003, 'PoSecurity': 1.035, 'PoSocialWelfare': 1.033, 'encoding_x': '-4.879754168082326e+18', 'encoding_alpha': '-7.998109264209772e+18'}",369.0,2439.0,2533.0,2357.6400000000000,95.20000000000000,1.033,1.035,3.87605042016807,30.80000000000000,878.68,3,18,719,304
75-,75-10,OBJ.Attacker,0.3,0.75,0.8,1.0,0,0.6400000000000000,1,100.00533437728900,"{'PayoffD': 2180.12, 'PayoffA': 328.8, 'SocialWelfare': 2508.92, 'x': array([0., 0., 0., 0., 1., 1., 0., 1., 1., 1., 0., 1., 0., 1., 1., 1., 0.,
       0., 0., 0., 1., 1., 0., 0., 0., 0., 1., 1., 0., 1., 0., 1., 0., 0.,
       1., 0., 0., 0., 1., 0., 1., 1., 0., 0., 1., 1., 0., 1., 0., 1., 0.,
       1., 0., 0., 1., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 1., 0., 1.,
       1., 1., 1., 0., 0., 1., 0.]), 'alpha': array([1., 0., 0., 1., 0., 1., 1., 0., 0., 1., 0., 1., 1., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1., 1., 0., 1., 0., 0., 0., 0., 0., 0., 1.,
       0., 1., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 1., 0., 0.,
       0., 0., 1., 1., 1., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 1.]), 'traffic': 812.9200000000001, 'degradation': 10, 'epx': 43.19999999999999, 'PoAggressivity': 1.004, 'PoSecurity': 1.119, 'PoSocialWelfare': 1.079, 'encoding_x': '-5.160657784247665e+18', 'encoding_alpha': '-4.6080240927327846e+18'}",681.0,2439.0,2706.48,2180.12,328.8,1.079,1.119,2.1,43.20000000000000,812.9200000000000,10,31,513,466
75-,75-10,OBJ.Defender,0.3,0.75,0.8,1.0,0,0.6400000000000000,1,100.00512409210200,"{'PayoffD': 2245.32, 'PayoffA': 363.0, 'SocialWelfare': 2608.32, 'x': array([0., 0., 0., 0., 0., 1., 0., 0., 1., 1., 0., 0., 0., 0., 1., 0., 1.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 1., 0., 0.,
       1., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.,
       0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([1., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0.,
       1., 0., 0., 1., 0., 1., 0., 0., 1., 0., 0., 0., 1., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 1., 0., 0., 1., 1., 0., 1., 0., 0., 0., 0., 0.,
       1., 1., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0., 1., 0., 0., 1., 0.,
       1., 0., 0., 0., 0., 0., 1.]), 'traffic': 819.1199999999998, 'degradation': 9, 'epx': 141.0, 'PoAggressivity': 1.003, 'PoSecurity': 1.086, 'PoSocialWelfare': 1.038, 'encoding_x': '1.4414433200604447e+18', 'encoding_alpha': '2.4730743711036974e+18'}",681.0,2439.0,2706.48,2245.32,363.0,1.038,1.086,1.9,141.0,819.1200000000000,9,6,38,72
75-,75-11,OBJ.Attacker,0.03,0.3,0.6,0.75,0.1,0.48,1,3.28016996383667,"{'PayoffD': 2288.2, 'PayoffA': -41.99999999999999, 'SocialWelfare': 2246.2, 'x': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'traffic': 890.52, 'degradation': 1, 'epx': 35.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.066, 'PoSocialWelfare': 1.031, 'encoding_x': '0.0', 'encoding_alpha': '1.1529215046078956e+18'}",34.50000000000010,2439.0,2315.79,2288.2,-42.00000000000000,1.031,1.066,2.82142857142857,35.0,890.52,1,19,544,112
75-,75-11,OBJ.Defender,0.03,0.3,0.6,0.75,0.1,0.48,1,1.4139604568481400,"{'PayoffD': 2340.7200000000003, 'PayoffA': -65.09999999999995, 'SocialWelfare': 2275.6200000000003, 'x': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'traffic': 892.6000000000001, 'degradation': 1, 'epx': 35.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.042, 'PoSocialWelfare': 1.018, 'encoding_x': '0.0', 'encoding_alpha': '7.205759511271834e+16'}",34.50000000000010,2439.0,2315.79,2340.7200000000000,-65.10000000000000,1.018,1.042,2.52995391705069,35.0,892.6000000000000,1,18,3,48
75-,75-12,OBJ.Attacker,0.1,0.3,0.6,0.75,0.1,0.48,1,2.9281492233276400,"{'PayoffD': 1952.0, 'PayoffA': 43.60000000000001, 'SocialWelfare': 1995.6, 'x': array([0., 0., 0., 0., 0., 1., 0., 0., 1., 1., 0., 1., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 1., 0., 1., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 1., 0., 0., 0., 0.]), 'traffic': 853.8, 'degradation': 5, 'epx': 35.0, 'PoAggressivity': 1.003, 'PoSecurity': 1.249, 'PoSocialWelfare': 1.192, 'encoding_x': '-9.198602237829448e+18', 'encoding_alpha': '1.8014398510530576e+16'}",304.4000000000000,2439.0,2379.1500000000000,1952.0,43.60000000000000,1.192,1.249,6.98165137614679,35.0,853.8,5,16,171,58
75-,75-12,OBJ.Defender,0.1,0.3,0.6,0.75,0.1,0.48,1,4.286188840866090,"{'PayoffD': 1962.0, 'PayoffA': 36.900000000000006, 'SocialWelfare': 1998.9, 'x': array([0., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0., 1., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 1., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 1., 0., 0., 0., 0.]), 'traffic': 861.8, 'degradation': 5, 'epx': 35.0, 'PoAggressivity': 1.003, 'PoSecurity': 1.243, 'PoSocialWelfare': 1.19, 'encoding_x': '-9.205357638344245e+18', 'encoding_alpha': '1.8014398510530576e+16'}",304.4000000000000,2439.0,2379.1500000000000,1962.0,36.900000000000000,1.19,1.243,8.24932249322493,35.0,861.8,5,19,6,64
75-,75-13,OBJ.Attacker,0.03,0.75,0.6,0.75,0.1,0.48,1,2.573498010635380,"{'PayoffD': 2288.2, 'PayoffA': -41.99999999999999, 'SocialWelfare': 2246.2, 'x': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'traffic': 890.52, 'degradation': 1, 'epx': 35.0, 'PoAggressivity': 1.001, 'PoSecurity': 1.066, 'PoSocialWelfare': 1.031, 'encoding_x': '0.0', 'encoding_alpha': '1.1529215046078956e+18'}",88.00000000000010,2439.0,2315.79,2288.2,-42.00000000000000,1.031,1.066,4.09523809523810,35.0,890.52,1,17,795,100
75-,75-13,OBJ.Defender,0.03,0.75,0.6,0.75,0.1,0.48,1,1.400463581085210,"{'PayoffD': 2340.7200000000003, 'PayoffA': -65.09999999999995, 'SocialWelfare': 2275.6200000000003, 'x': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0.]), 'traffic': 892.6000000000001, 'degradation': 1, 'epx': 35.0, 'PoAggressivity': 1.002, 'PoSecurity': 1.042, 'PoSocialWelfare': 1.018, 'encoding_x': '0.0', 'encoding_alpha': '7.205759511271834e+16'}",88.00000000000010,2439.0,2315.79,2340.7200000000000,-65.10000000000000,1.018,1.042,3.35176651305684,35.0,892.6000000000000,1,18,3,48
75-,75-14,OBJ.Attacker,0.1,0.75,0.6,0.75,0.1,0.48,1,2.856045722961430,"{'PayoffD': 1952.0, 'PayoffA': 43.60000000000001, 'SocialWelfare': 1995.6, 'x': array([0., 0., 0., 0., 0., 1., 0., 0., 1., 1., 0., 1., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 1., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 1., 0., 1., 0., 0.]), 'alpha': array([0., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
       0., 0., 1., 0., 0., 0., 0.]), 'traffic': 853.8, 'degradation': 5, 'epx': 35.0, 'PoAggressivity': 1.003, 'PoSecurity': 1.249, 'PoSocialWelfare': 1.192, 'encoding_x': '-9.198602237829448e+18', 'encoding_alpha': '1.8014398510530576e+16'}",355.4000000000000,2439.0,2379.1500000000000,1952.0,43.60000000000000,1.192,1.249,8.15137614678899,35.0,853.8,5,16,490,50
